Date Published,DeviceID,Latitude,Longitude,Accuracy,Timestamp,Confidence,geometry
2020-07-29 11:38:25.333000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.115323700000005,8.692507199999998,200,2020-07-29 11:38:24+02:00,1,POINT (8.692507199999998 50.1153237)
2020-07-29 11:38:33.261000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1151859,8.695363,85,2020-07-29 11:38:31+02:00,3,POINT (8.695363 50.1151859)
2020-07-29 12:09:14.016000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.115798600000005,8.695916,121,2020-07-29 11:39:20+02:00,2,POINT (8.695916 50.11579860000001)
2020-07-29 11:58:31.178000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1160142,8.6942617,201,2020-07-29 11:39:25+02:00,1,POINT (8.6942617 50.1160142)
2020-07-29 12:17:02.212000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1158056,8.6959196,89,2020-07-29 11:39:31+02:00,3,POINT (8.6959196 50.1158056)
2020-07-29 11:39:46.589000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.115468799999995,8.693481199999999,192,2020-07-29 11:39:46+02:00,1,POINT (8.693481199999999 50.1154688)
2020-07-29 12:11:23.700000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.115313799999996,8.6975479,203,2020-07-29 11:39:50+02:00,1,POINT (8.6975479 50.1153138)
2020-07-29 11:40:47.427000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.115857899999995,8.6967254,116,2020-07-29 11:40:35+02:00,2,POINT (8.6967254 50.11585789999999)
2020-07-29 11:59:35.788000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1157267,8.696411999999999,73,2020-07-29 11:41:07+02:00,3,POINT (8.696411999999999 50.1157267)
2020-07-29 12:07:24.376000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1155477,8.6948159,191,2020-07-29 11:41:09+02:00,1,POINT (8.6948159 50.1155477)
2020-07-29 12:11:30.803000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1155203,8.698613900000002,115,2020-07-29 11:41:13+02:00,2,POINT (8.698613900000002 50.1155203)
2020-07-29 12:23:09.028000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1155389,8.697580699999998,107,2020-07-29 11:41:16+02:00,3,POINT (8.697580699999998 50.1155389)
2020-07-29 11:57:34.759000+02:00,73BBFAA4-7242-4587-A680-76CB6028CC98,50.1161265,8.697790300000001,110,2020-07-29 11:41:39+02:00,3,POINT (8.697790300000001 50.1161265)
