Date Published,DeviceID,Latitude,Longitude,Accuracy,Timestamp,Confidence
2020-08-31 17:46:09.939000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.503738989453105,-0.2075822549013555,116,2020-08-31 17:09:03+02:00,2
2020-08-31 17:31:00.857000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.5030771894531,-0.20878365490135486,192,2020-08-31 17:09:11+02:00,1
2020-08-31 17:31:00.857000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.5030771894531,-0.20878365490135486,192,2020-08-31 17:09:11+02:00,1
2020-08-31 17:31:00.857000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5038031894531,-0.2075577549013552,115,2020-08-31 17:09:13+02:00,2
2020-08-31 17:31:00.857000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5038031894531,-0.2075577549013552,115,2020-08-31 17:09:13+02:00,2
2020-08-31 17:31:00.857000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.5038031894531,-0.2075577549013552,115,2020-08-31 17:09:13+02:00,2
2020-08-31 17:22:52.819000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.503625889453104,-0.20712985490135516,121,2020-08-31 17:09:48+02:00,2
2020-08-31 17:29:05.439000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.503734089453104,-0.20770265490135564,115,2020-08-31 17:09:50+02:00,2
2020-08-31 17:57:33.048000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.47741715497001,-0.12487108842701855,239,2020-08-31 17:10:43+02:00,1
2020-08-31 17:57:33.048000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.53358103291228,-0.1600586548769474,239,2020-08-31 17:10:43+02:00,1
2020-08-31 20:14:37.385000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.503919489453104,-0.20769885490135387,43,2020-08-31 17:12:08+02:00,3
2020-08-31 20:14:37.385000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.503919489453104,-0.20769885490135387,43,2020-08-31 17:12:08+02:00,3
2020-08-31 20:14:37.385000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.503919489453104,-0.20769885490135387,43,2020-08-31 17:12:08+02:00,3
2020-08-31 17:46:09.939000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037424894531,-0.20765245490135698,115,2020-08-31 17:12:40+02:00,2
2020-08-31 17:29:45.987000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.50381768945309,-0.2086293549013547,195,2020-08-31 17:13:08+02:00,1
2020-08-31 17:21:59.526000+02:00,E7EEE47F-69FF-4F0E-9B1A-49FCC143EE6B,51.571619635758935,-0.12614224653170325,115,2020-08-31 17:13:24+02:00,2
2020-08-31 17:42:24.452000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.503701889453104,-0.20775435490135408,84,2020-08-31 17:14:05+02:00,3
2020-08-31 17:42:24.452000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.503727589453106,-0.20772355490135652,115,2020-08-31 17:14:13+02:00,2
2020-08-31 17:46:09.939000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.5037358894531,-0.2077181549013556,82,2020-08-31 17:14:36+02:00,3
2020-08-31 17:46:09.939000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037358894531,-0.2077181549013556,82,2020-08-31 17:14:36+02:00,3
2020-08-31 17:46:09.939000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037358894531,-0.2077181549013556,82,2020-08-31 17:14:36+02:00,3
2020-08-31 17:46:09.939000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.5037358894531,-0.2077181549013556,82,2020-08-31 17:14:36+02:00,3
2020-08-31 17:29:45.987000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.503741989453104,-0.20766155490135674,83,2020-08-31 17:15:25+02:00,3
2020-08-31 17:29:45.987000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.503741989453104,-0.20766155490135674,83,2020-08-31 17:15:25+02:00,3
2020-08-31 17:29:05.439000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.5037217894531,-0.2077130549013564,115,2020-08-31 17:15:56+02:00,2
2020-08-31 17:29:05.439000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037217894531,-0.2077130549013564,115,2020-08-31 17:15:56+02:00,2
2020-08-31 17:29:05.439000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037217894531,-0.2077130549013564,115,2020-08-31 17:15:56+02:00,2
2020-08-31 17:37:35.227000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.50375758945311,-0.20743805490135614,115,2020-08-31 17:17:47+02:00,2
2020-08-31 17:29:45.987000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.5037298894531,-0.2077043549013542,83,2020-08-31 17:18:27+02:00,3
2020-08-31 17:29:45.987000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037298894531,-0.2077043549013542,83,2020-08-31 17:18:27+02:00,3
2020-08-31 20:14:37.385000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037187894531,-0.2077428549013547,115,2020-08-31 17:18:36+02:00,2
2020-08-31 20:14:37.385000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.5037187894531,-0.2077428549013547,115,2020-08-31 17:18:36+02:00,2
2020-08-31 19:10:23.583000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.503744989453104,-0.20765925490135473,115,2020-08-31 17:18:48+02:00,2
2020-08-31 19:10:23.583000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.503744989453104,-0.20765925490135473,115,2020-08-31 17:18:48+02:00,2
2020-08-31 19:10:23.583000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.503744989453104,-0.20765925490135473,115,2020-08-31 17:18:48+02:00,2
2020-08-31 19:10:23.583000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.503745089453105,-0.20765915490135534,115,2020-08-31 17:18:50+02:00,2
2020-08-31 19:10:23.583000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.5037685894531,-0.20754875490135483,115,2020-08-31 17:18:58+02:00,2
2020-08-31 17:46:09.939000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.4992654549479,-0.12505574555535404,200,2020-08-31 17:19:04+02:00,1
2020-08-31 17:46:09.939000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.4992654549479,-0.12505574555535404,200,2020-08-31 17:19:04+02:00,1
2020-08-31 19:10:23.583000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037819894531,-0.20759975490135396,115,2020-08-31 17:19:07+02:00,2
2020-08-31 17:21:59.526000+02:00,E7EEE47F-69FF-4F0E-9B1A-49FCC143EE6B,51.571630535758935,-0.12611684653170308,115,2020-08-31 17:19:27+02:00,2
2020-08-31 17:29:05.439000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037350894531,-0.20770115490135588,115,2020-08-31 17:21:01+02:00,2
2020-08-31 17:47:40.194000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037059894531,-0.20763015490135572,115,2020-08-31 17:21:54+02:00,2
2020-08-31 17:46:09.939000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.5037103894531,-0.2075279549013569,115,2020-08-31 17:22:40+02:00,2
2020-08-31 17:46:09.939000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.5037103894531,-0.2075279549013569,115,2020-08-31 17:22:40+02:00,2
2020-08-31 17:59:11.364000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037541894531,-0.2078064549013554,200,2020-08-31 17:23:09+02:00,1
2020-08-31 17:38:41.527000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.5040414894531,-0.2076228549013539,115,2020-08-31 17:23:14+02:00,2
2020-08-31 17:59:11.364000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.4997893549479,-0.12426564555535435,200,2020-08-31 17:23:19+02:00,1
2020-08-31 17:38:41.527000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.5035331894531,-0.20795535490135464,115,2020-08-31 17:23:25+02:00,2
2020-08-31 17:26:49.721000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.503606189453095,-0.2080419549013559,116,2020-08-31 17:23:28+02:00,2
2020-08-31 17:38:41.527000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5036983894531,-0.20790615490135522,115,2020-08-31 17:23:40+02:00,2
2020-09-01 08:33:25.924000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.503668989453104,-0.20774175490135427,115,2020-08-31 17:24:11+02:00,2
2020-09-01 08:33:25.924000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.503668989453104,-0.20774175490135427,115,2020-08-31 17:24:11+02:00,2
2020-08-31 18:00:26.242000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037522894531,-0.20768115490135663,82,2020-08-31 17:24:39+02:00,3
2020-08-31 18:00:26.242000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037522894531,-0.20768115490135663,82,2020-08-31 17:24:39+02:00,3
2020-08-31 17:47:40.194000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.503690889453104,-0.20759735490135434,115,2020-08-31 17:27:15+02:00,2
2020-08-31 17:47:40.194000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.503690889453104,-0.20759735490135434,115,2020-08-31 17:27:15+02:00,2
2020-08-31 17:47:40.194000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.503690889453104,-0.20759735490135434,115,2020-08-31 17:27:15+02:00,2
2020-08-31 17:42:24.452000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037230894531,-0.20774445490135562,115,2020-08-31 17:27:22+02:00,2
2020-08-31 17:42:24.452000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.503699589453106,-0.20783925490135502,83,2020-08-31 17:29:38+02:00,3
2020-08-31 17:42:24.452000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.503699589453106,-0.20783925490135502,83,2020-08-31 17:29:38+02:00,3
2020-08-31 17:46:09.939000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.503688489453104,-0.20771215490135653,115,2020-08-31 17:30:19+02:00,2
2020-08-31 17:46:09.939000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.503688489453104,-0.20771215490135653,115,2020-08-31 17:30:19+02:00,2
2020-08-31 17:53:15.982000+02:00,E7EEE47F-69FF-4F0E-9B1A-49FCC143EE6B,51.57161933575893,-0.12610474653170378,115,2020-08-31 17:30:23+02:00,2
2020-08-31 18:00:26.208000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.503727989453104,-0.20772205490135676,115,2020-08-31 17:30:28+02:00,2
2020-08-31 20:14:37.385000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037413894531,-0.20771525490135367,82,2020-08-31 17:30:42+02:00,3
2020-08-31 20:14:37.385000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.5037413894531,-0.20771525490135367,82,2020-08-31 17:30:42+02:00,3
2020-08-31 20:11:40.403000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5036706894531,-0.2073165549013556,115,2020-08-31 17:30:57+02:00,2
2020-08-31 17:31:00.857000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.503078589453104,-0.20874385490135516,192,2020-08-31 17:31:00+02:00,1
2020-08-31 17:31:00.857000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.503078589453104,-0.20874385490135516,192,2020-08-31 17:31:00+02:00,1
2020-08-31 17:31:00.857000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.503078589453104,-0.20874385490135516,192,2020-08-31 17:31:00+02:00,1
2020-08-31 17:31:00.857000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.503078589453104,-0.20874385490135516,192,2020-08-31 17:31:00+02:00,1
2020-08-31 20:11:40.403000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.5036857894531,-0.20761795490135704,115,2020-08-31 17:31:04+02:00,2
2020-08-31 18:00:26.242000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.5037293894531,-0.20770385490135368,82,2020-08-31 17:31:24+02:00,3
2020-08-31 18:00:26.242000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037293894531,-0.20770385490135368,82,2020-08-31 17:31:24+02:00,3
2020-08-31 18:03:08.642000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.5037511894531,-0.2077692549013559,115,2020-08-31 17:31:34+02:00,2
2020-08-31 18:03:08.642000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037511894531,-0.2077692549013559,115,2020-08-31 17:31:34+02:00,2
2020-08-31 18:00:26.208000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037065894531,-0.20772805490135582,115,2020-08-31 17:31:56+02:00,2
2020-09-01 10:47:20.440000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037076894531,-0.20745625490135566,56,2020-08-31 17:32:42+02:00,3
2020-09-01 10:47:20.440000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.503721389453105,-0.20748965490135518,62,2020-08-31 17:32:48+02:00,3
2020-08-31 17:47:40.194000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.503713289453096,-0.20769425490135518,115,2020-08-31 17:32:52+02:00,2
2020-08-31 17:47:40.194000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.503713289453096,-0.20769425490135518,115,2020-08-31 17:32:52+02:00,2
2020-08-31 20:11:40.403000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5036966894531,-0.20734255490135567,115,2020-08-31 17:33:08+02:00,2
2020-08-31 18:24:29.598000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5034004894531,-0.20800465490135522,115,2020-08-31 17:34:04+02:00,2
2020-09-01 10:47:20.440000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.503679689453094,-0.20759465490135476,115,2020-08-31 17:34:20+02:00,2
2020-09-01 10:47:20.440000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.503681789453104,-0.20764775490135534,115,2020-08-31 17:34:34+02:00,2
2020-08-31 17:49:54.756000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.42689481819021,-0.040492454643234185,221,2020-08-31 17:35:39+02:00,1
2020-08-31 17:49:54.756000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.443514007920406,-0.017619800223834137,221,2020-08-31 17:35:39+02:00,1
2020-08-31 17:49:54.756000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.50633454510056,-0.12705473427201486,221,2020-08-31 17:35:39+02:00,1
2020-08-31 17:49:54.756000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.50599317796015,-0.21282782448711662,221,2020-08-31 17:35:39+02:00,1
2020-08-31 20:11:40.403000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.503668589453106,-0.2073292549013548,115,2020-08-31 17:36:28+02:00,2
2020-08-31 17:46:09.939000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.5036913894531,-0.2073000549013564,121,2020-08-31 17:36:42+02:00,2
2020-08-31 18:00:26.208000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.503733489453104,-0.20770465490135592,115,2020-08-31 17:37:23+02:00,2
2020-08-31 18:00:26.208000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.503733489453104,-0.20770465490135592,115,2020-08-31 17:37:23+02:00,2
2020-09-01 08:33:25.924000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.5038567894531,-0.2075482549013543,133,2020-08-31 17:39:16+02:00,2
2020-09-01 08:33:25.924000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5038567894531,-0.2075482549013543,133,2020-08-31 17:39:16+02:00,2
2020-08-31 17:58:05.725000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.50402448945311,-0.20782775490135386,75,2020-08-31 17:39:18+02:00,3
2020-08-31 18:59:04.368000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5035912894531,-0.20834025490135488,116,2020-08-31 17:39:59+02:00,2
2020-08-31 17:53:15.982000+02:00,E7EEE47F-69FF-4F0E-9B1A-49FCC143EE6B,51.57164223575893,-0.1261350465317026,115,2020-08-31 17:40:18+02:00,2
2020-08-31 17:46:09.939000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5036381894531,-0.20777635490135538,115,2020-08-31 17:41:39+02:00,2
2020-08-31 17:46:09.939000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037295894531,-0.20759395490135546,115,2020-08-31 17:42:05+02:00,2
2020-08-31 18:14:49.060000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.5037745894531,-0.20769425490135518,83,2020-08-31 17:42:06+02:00,3
2020-08-31 18:14:49.060000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037745894531,-0.20769425490135518,83,2020-08-31 17:42:06+02:00,3
2020-08-31 18:14:49.060000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037745894531,-0.20769425490135518,83,2020-08-31 17:42:06+02:00,3
2020-08-31 18:14:49.060000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.5037745894531,-0.20769425490135518,83,2020-08-31 17:42:06+02:00,3
2020-08-31 17:42:24.452000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.4993966549479,-0.12542074555535265,200,2020-08-31 17:42:22+02:00,1
2020-08-31 17:46:09.939000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037251894531,-0.20765735490135384,115,2020-08-31 17:42:24+02:00,2
2020-08-31 17:46:09.939000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037251894531,-0.20765735490135384,115,2020-08-31 17:42:24+02:00,2
2020-08-31 17:46:09.939000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037723894531,-0.20768305490135575,85,2020-08-31 17:43:43+02:00,3
2020-08-31 17:46:09.939000+02:00,398B66F0-A8BF-42C9-8939-984F65C0892C,51.5037723894531,-0.20768305490135575,85,2020-08-31 17:43:43+02:00,3
2020-08-31 17:46:09.939000+02:00,9DFA86F0-1A6B-4C86-9DA7-3E1DCEBF8C1B,51.5037723894531,-0.20768305490135575,90,2020-08-31 17:43:43+02:00,3
